name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vinhphuc,2022-04-23,33.9,21.4,26.6,37.8,21.4,28.2,22.6,81,0.6,100,8.33,rain,0,0,22.7,13.7,150.3,1007.1,44,21.4,290.3,25.2,10,60,2022-04-23T05:33:45,2022-04-23T18:18:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-04-24,36.8,22.3,27.2,40.7,22.3,29.1,23.1,80.6,0.1,100,4.17,rain,0,0,27,19.8,141.3,1004.6,36.4,21.5,298.5,25.8,10,60,2022-04-24T05:33:03,2022-04-24T18:18:36,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-04-25,38.4,23.4,28.6,42,23.4,31.1,23.2,75.8,0,0,0,,0,0,23.8,23.4,142.1,1003.5,20.3,21.2,318.8,27.6,10,75,2022-04-25T05:32:22,2022-04-25T18:18:56,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-04-26,37.7,23.4,29,43.5,23.4,31.9,23.5,75.8,0,0,0,,0,0,20.2,19.1,124.7,1003.2,20.9,21.6,307.8,26.5,10,100,2022-04-26T05:31:41,2022-04-26T18:19:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-04-27,35.6,25,28.5,41.5,25,31.6,24.4,80.4,0.7,100,8.33,rain,0,0,20.2,19.1,104.8,1005.1,60.5,22,296.4,25.7,10,100,2022-04-27T05:31:02,2022-04-27T18:19:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-04-28,32,23.9,27,38.3,23.9,29.4,24.4,86.3,0.02,100,4.17,rain,0,0,19.4,16.9,126.3,1007.3,87.1,21.4,172.8,15,7,100,2022-04-28T05:30:23,2022-04-28T18:19:58,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-04-29,29.3,23.1,26.3,35,23.1,28.1,24,87.9,0.76,100,4.17,rain,0,0,26.6,14.4,127.7,1008.9,96.6,20.4,82.2,6.9,3,60,2022-04-29T05:29:44,2022-04-29T18:20:19,1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-04-30,32,22.6,27.1,36,22.6,29.2,23.4,81.9,0.8,100,8.33,rain,0,0,29.9,18.7,155.1,1009,86.3,21.1,262.4,22.6,9,30,2022-04-30T05:29:07,2022-04-30T18:20:41,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-01,27.1,19,21.7,31.2,19,22,17.7,78.5,20,100,8.33,rain,0,0,55.8,25.9,85.2,1011.9,97.6,20.6,37.6,3.3,2,10,2022-05-01T05:28:30,2022-05-01T18:21:02,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-02,27.7,18.8,22.4,27.4,18.8,22.4,12.9,55.7,0,0,0,,0,0,36.4,16.9,54.2,1015.6,90.3,22.1,239.1,20.5,9,10,2022-05-02T05:27:54,2022-05-02T18:21:24,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"48823099999,48840099999,remote"
vinhphuc,2022-05-03,29,18.1,23.1,28,18.1,23,13.7,57.5,0,0,0,,0,0,23.8,15.8,179.2,1016.1,71.1,22.4,256.3,21.9,10,10,2022-05-03T05:27:19,2022-05-03T18:21:46,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-05-04,30.2,17.7,24.1,29,17.7,23.8,14.4,57.5,0,0,0,,0,0,19.4,11.9,215.1,1014.1,24.2,22.3,329.6,28.4,10,10,2022-05-04T05:26:45,2022-05-04T18:22:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-05-05,31.4,18.4,24.4,30.8,18.4,24.4,16.5,64.2,0,0,0,,0,0,22.7,16.4,188.1,1011.4,23.5,22.3,328,28.1,10,10,2022-05-05T05:26:12,2022-05-05T18:22:30,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-05-06,32.3,19.1,25.1,33.7,19.1,25.7,19.9,75,0,0,0,,0,0,20.9,14.8,174.1,1010.5,60.6,21.8,276.6,24,10,10,2022-05-06T05:25:40,2022-05-06T18:22:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-05-07,30,21.7,25.3,33.3,21.7,26.4,22.7,86.4,3.11,100,4.17,rain,0,0,23,12.7,136.7,1010.5,88.7,17,215.3,18.6,9,30,2022-05-07T05:25:08,2022-05-07T18:23:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-08,30.6,22.6,25.7,33.9,22.6,26.9,23.2,86.9,2.5,100,4.17,rain,0,0,28.1,17.3,166.8,1010.1,90.8,20.7,245,21.2,9,10,2022-05-08T05:24:38,2022-05-08T18:23:39,0.22,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-09,31.6,23,26.2,35.6,23,27.9,23.7,87.1,5.28,100,12.5,rain,0,0,25.6,15.8,151.7,1009.1,92.8,19.2,217,18.7,9,30,2022-05-09T05:24:08,2022-05-09T18:24:02,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-10,35.1,23.3,28,40.6,23.3,30.8,24.1,81.6,0.8,100,8.33,rain,0,0,21.2,11.7,173.1,1005.9,86.5,20.1,250.1,21.5,9,75,2022-05-10T05:23:39,2022-05-10T18:24:26,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-11,37.3,24.5,28.8,42.5,24.5,31.5,23.8,77.2,0.08,100,4.17,rain,0,0,20.2,11.2,191.6,1003.8,88.4,20.8,216.7,18.7,9,60,2022-05-11T05:23:12,2022-05-11T18:24:49,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-12,33.6,24.5,28,40.6,24.5,30.6,23.5,78.2,13.8,100,4.17,rain,0,0,17.6,9.7,164.4,1003,87.6,20.6,159.8,13.6,8,60,2022-05-12T05:22:45,2022-05-12T18:25:13,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-13,32.5,24,27.6,43.1,24,30.8,24.7,85.2,0.87,100,8.33,rain,0,0,33.8,19.1,115.5,1003.3,88.1,18.5,227.3,19.7,9,60,2022-05-13T05:22:20,2022-05-13T18:25:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-14,27.3,23.3,25,30.4,23.3,25.2,23.5,91.1,2.52,100,4.17,rain,0,0,10.4,11,78.5,1006.4,99.3,20.8,47.2,4.1,1,10,2022-05-14T05:21:55,2022-05-14T18:26:01,0.48,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-15,28.4,20.4,24.2,34.1,20.4,24.9,22.4,89.8,1.8,100,8.33,rain,0,0,43.9,23.8,79.3,1008.5,99.4,16.1,75.3,6.6,5,30,2022-05-15T05:21:31,2022-05-15T18:26:25,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-16,24.4,19.2,21.2,24.4,19.2,21.2,16.1,73.2,10.37,100,4.17,rain,0,0,39.6,16.6,55.2,1013.4,99.6,21.3,85.6,7.5,4,10,2022-05-16T05:21:09,2022-05-16T18:26:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-17,28,19.3,23.4,28.2,19.3,23.5,17.3,69.6,0,0,0,,0,0,20.9,11.2,181.4,1012.9,87.5,22,239.5,20.7,9,10,2022-05-17T05:20:47,2022-05-17T18:27:14,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-05-18,29.3,18.9,24.2,30.2,18.9,24.6,18.8,73.6,0.1,100,4.17,rain,0,0,23,14.8,187.2,1012,76.1,22.3,297.3,25.6,9,10,2022-05-18T05:20:26,2022-05-18T18:27:38,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-19,29.6,21.9,25.5,32.5,21.9,26.3,21.5,79.6,0.1,100,4.17,rain,0,0,17.6,11.9,151.8,1010.4,75.9,21.2,193.4,16.7,6,10,2022-05-19T05:20:07,2022-05-19T18:28:02,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-20,28.7,22.1,25.4,32.9,22.1,26.5,22.8,86.2,0.15,100,4.17,rain,0,0,21.2,11,116.3,1008.6,85.3,17.5,162.1,13.9,8,30,2022-05-20T05:19:48,2022-05-20T18:28:27,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-21,27.1,22.6,24.4,30.4,22.6,24.7,23.3,93.5,26.58,100,8.33,rain,0,0,20.9,15.4,96.3,1005.9,96.8,14.6,45,3.9,2,10,2022-05-21T05:19:31,2022-05-21T18:28:51,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-22,28.4,23,25.1,33.7,23,25.8,24,93.7,19.42,100,12.5,rain,0,0,21.2,13.5,98.8,1001.8,96.9,12,67.6,5.6,3,30,2022-05-22T05:19:14,2022-05-22T18:29:16,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-23,30.4,23.6,26.4,38.3,23.6,28.6,24.5,89.9,24.02,100,8.33,rain,0,0,9.7,11.7,72.7,1001.8,96.4,13.1,155.7,13.5,8,30,2022-05-23T05:18:59,2022-05-23T18:29:40,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-24,27.8,23.5,25.3,32,23.5,26.2,24,92.6,10.46,100,8.33,rain,0,0,14.4,11.5,121.4,1005.8,99.8,16.6,99.2,8.5,5,10,2022-05-24T05:18:45,2022-05-24T18:30:05,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-25,30.5,23.3,26.8,38,23.3,29.4,24.5,87.7,2.9,100,25,rain,0,0,12.2,21.9,173.5,1005.5,93.6,20,226.3,19.6,8,60,2022-05-25T05:18:32,2022-05-25T18:30:29,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-26,34,24.4,28.5,42.9,24.4,32.5,25,82.9,1.2,100,4.17,rain,0,0,13.7,11.5,202.8,1001.7,93.9,19.7,277.6,23.8,9,75,2022-05-26T05:18:19,2022-05-26T18:30:54,0.93,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-27,34.5,24.4,28.8,44.5,24.4,32.9,24.8,81.1,6.1,100,20.83,rain,0,0,20.5,11.8,176.9,999.7,91.1,20.5,283.4,24.5,9,75,2022-05-27T05:18:08,2022-05-27T18:31:18,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-28,34.8,24.7,28.9,43.8,24.7,33.2,24.7,79.9,2.8,100,16.67,rain,0,0,23,14.4,195.1,1000.1,67.6,20.3,294.8,25.5,10,75,2022-05-28T05:17:58,2022-05-28T18:31:42,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-29,35.1,24.2,28.9,45.9,24.2,33.5,24.8,80.1,6.8,100,25,rain,0,0,21.6,14.4,214.1,1001.2,67.3,20,314.1,27.2,10,75,2022-05-29T05:17:49,2022-05-29T18:32:06,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-30,34,24.1,28.5,41.5,24.1,33.1,25.1,82.6,2.39,100,8.33,rain,0,0,13.7,8.9,158.4,1002.6,96.2,20.8,245.2,21.2,9,75,2022-05-30T05:17:41,2022-05-30T18:32:30,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-05-31,30.1,24.3,27,36.1,24.3,29.3,24.2,85.4,3.45,100,8.33,rain,0,0,10.4,6.8,98.1,1004.3,93.8,20.6,201.3,17.3,6,30,2022-05-31T05:17:34,2022-05-31T18:32:53,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-01,34.4,23.9,29,45.1,23.9,33.2,24.8,79.8,0.3,100,4.17,rain,0,0,21.2,13.7,188.4,1003.7,59.9,21.1,320.3,27.6,10,75,2022-06-01T05:17:29,2022-06-01T18:33:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-02,35.7,24.7,29.9,46.2,24.7,34.2,24.2,74,0.4,100,8.33,rain,0,0,19.1,14.4,200,1001.7,88.7,22.3,287.6,24.8,10,60,2022-06-02T05:17:24,2022-06-02T18:33:40,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-03,36.5,25.7,29.7,41.3,25.7,33.2,23.8,72.8,6.35,100,4.17,rain,0,0,22.7,10.8,210,1000.9,90.3,21.8,193.7,16.6,9,75,2022-06-03T05:17:20,2022-06-03T18:34:03,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-04,36.5,25.3,30.1,44.1,25.3,34,23.3,68.2,0,0,0,,0,0,23.4,19,206.6,1000.9,74,22.2,158.5,13.7,6,60,2022-06-04T05:17:17,2022-06-04T18:34:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-05,36.3,25.4,30.9,45.1,25.4,35,23,64,0,0,0,,0,0,25.6,14,232.7,1000.6,90.3,22.2,237.3,20.6,8,60,2022-06-05T05:17:15,2022-06-05T18:34:47,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"48823099999,48840099999,remote"
vinhphuc,2022-06-06,36.5,25.5,29,40.8,25.5,32.7,23.9,75.6,4.9,100,16.67,rain,0,0,20.9,13.7,202.1,1001.9,91.9,19.8,207.4,17.9,9,60,2022-06-06T05:17:15,2022-06-06T18:35:09,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-07,32.4,24.3,26.9,38.6,24.3,29,24.6,88,13.77,100,12.5,rain,0,0,11.2,9.9,194.7,1003.6,90.2,18.5,153.6,13.3,8,60,2022-06-07T05:17:15,2022-06-07T18:35:31,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-08,32.9,23.8,28.2,42.6,23.8,31.5,24.2,80.2,0.5,100,8.33,rain,0,0,12.2,13.5,225.2,1003.1,93.1,21,239.8,20.7,7,60,2022-06-08T05:17:16,2022-06-08T18:35:52,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-09,35.5,24.4,29.4,42.8,24.4,32.9,23.6,73.3,5.04,100,4.17,rain,0,0,17.6,9.9,229.1,1002.3,88.8,21.8,248.4,21.6,10,60,2022-06-09T05:17:18,2022-06-09T18:36:12,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-10,36.7,25.1,30.6,43.3,25.1,34.9,23.5,68.1,0,0,0,,0,0,17.3,10.8,228.5,1001.2,88.3,22.3,223.4,19.3,8,75,2022-06-10T05:17:21,2022-06-10T18:36:33,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-11,33.9,25.7,29.6,41.4,25.7,34.2,24.3,74.1,0.7,100,12.5,rain,0,0,12.2,7.6,225.5,1003,96.6,22.1,143.4,12.2,6,75,2022-06-11T05:17:25,2022-06-11T18:36:52,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-12,37.7,25.5,30.7,43.1,25.5,35.3,24,69.9,0.1,100,4.17,rain,0,0,18,14.8,186.7,1003.3,87.6,22.3,272.6,23.5,9,60,2022-06-12T05:17:30,2022-06-12T18:37:11,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-13,37.2,24.8,30.6,45.7,24.8,34.9,23.3,67.2,1.68,100,4.17,rain,0,0,23.4,13.5,176.9,1003,89.6,22,251.6,21.8,9,60,2022-06-13T05:17:36,2022-06-13T18:37:30,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-14,32.3,24.2,26.9,40.4,24.2,29.2,24.2,85.4,7.15,100,8.33,rain,0,0,12.2,12.7,137.5,1006.3,97.6,19.5,123.4,10.7,4,30,2022-06-14T05:17:43,2022-06-14T18:37:48,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-15,31.1,23.3,25.4,39,23.3,26.5,23.8,91.1,7.72,100,8.33,rain,0,0,7.9,15.4,240.4,1007.7,97.2,18.4,30.3,2.5,1,10,2022-06-15T05:17:51,2022-06-15T18:38:06,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-16,34.8,23.9,28.8,42.4,23.9,32.1,23.9,77.1,29.1,100,4.17,rain,0,0,17.3,12.2,202.4,1005.9,93.5,21.2,253.5,22,9,75,2022-06-16T05:17:59,2022-06-16T18:38:22,0.53,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-17,36.5,24.9,29.8,42.8,24.9,33,22.7,67.7,4.39,100,4.17,rain,0,0,21.2,12.6,214.2,1003.2,87.2,22,212.1,18.3,9,30,2022-06-17T05:18:08,2022-06-17T18:38:39,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-18,37.9,24.8,30.3,42,24.8,33.1,21.4,60.6,0,0,0,,0,0,32.8,16.6,226.5,1001.2,83.9,22.3,209.9,18,9,10,2022-06-18T05:18:18,2022-06-18T18:38:54,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-19,38.5,24.1,31.3,45.7,24.1,34.7,21.8,59.4,0,0,0,,0,0,29.2,15.5,231.4,1000.2,57.2,22.3,302,26.1,10,30,2022-06-19T05:18:29,2022-06-19T18:39:09,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-20,38.4,25.2,31.5,44.1,25.2,35.3,22.3,60,0,0,0,,0,0,41.8,18.4,213.8,998.9,77.9,22.3,308.3,26.9,10,60,2022-06-20T05:18:41,2022-06-20T18:39:23,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-21,38.8,25.8,31.4,43.7,25.8,34.9,22.1,59.9,0,0,0,,0,0,42.5,21.6,199.7,999.4,82.3,22.6,292.4,25.3,10,30,2022-06-21T05:18:53,2022-06-21T18:39:36,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-22,36.8,25.4,30.5,43.8,25.4,35.2,23.6,68.3,0.9,100,12.5,rain,0,0,26.6,11.9,166.7,1003.7,84.5,22.2,260,22.5,9,75,2022-06-22T05:19:06,2022-06-22T18:39:49,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-23,35.5,24.9,29.4,45.4,24.9,33.9,24.7,77.6,3.9,100,29.17,rain,0,0,18.7,12.7,155.1,1006.6,73.2,21.2,269,23.2,10,60,2022-06-23T05:19:20,2022-06-23T18:40:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-24,34.7,24.2,28.6,40.2,24.2,31.8,24,77.8,0.8,100,12.5,rain,0,0,21.2,18.7,164.2,1006.5,58.3,22.2,308.8,26.8,10,60,2022-06-24T05:19:34,2022-06-24T18:40:12,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-25,33.9,24,28.7,39.7,24,32.3,24.1,78,0.6,100,4.17,rain,0,0,24.8,16.6,169,1005.4,49.8,22.2,277.7,24,8,60,2022-06-25T05:19:50,2022-06-25T18:40:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-26,35.9,23.8,29.3,44.2,23.8,33.2,24.1,75.7,1.1,100,8.33,rain,0,0,25.6,15.1,188.6,1005.7,30.3,22.3,321.3,27.8,10,60,2022-06-26T05:20:05,2022-06-26T18:40:31,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-27,37.7,24,30.3,44.7,24,34.8,23.9,71.8,0,0,0,,0,0,27.7,12.7,183.8,1004.1,49.4,22.3,305.5,26.3,10,60,2022-06-27T05:20:21,2022-06-27T18:40:40,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-28,39.6,25.3,31.9,45.3,25.3,36.4,23.2,63.5,0,0,0,,0,0,18.4,9.9,205.7,1001.3,58.1,22,318,27.5,10,30,2022-06-28T05:20:38,2022-06-28T18:40:47,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-06-29,35.7,25.7,30.7,45.7,25.7,35.2,23.6,67.5,1.76,100,8.33,rain,0,0,13.7,9.9,209.5,999.8,91.6,22.2,208.8,18.2,7,30,2022-06-29T05:20:56,2022-06-29T18:40:54,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-06-30,33,24.8,27.7,39.8,24.8,30.7,24.5,83.9,7.9,100,8.33,rain,0,0,13.3,8.6,165.3,1001.3,93.9,19.5,178.8,15.2,8,60,2022-06-30T05:21:14,2022-06-30T18:41:00,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-01,34.5,24.4,28.7,40.5,24.4,32.8,24.6,80.4,5.02,100,12.5,rain,0,0,10.8,11.5,235.2,1000.8,85.4,19.9,255,22.2,9,60,2022-07-01T05:21:32,2022-07-01T18:41:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-02,37.2,24.2,30.5,44.4,24.2,35.2,24.1,71.4,1.7,100,16.67,rain,0,0,17.6,10.8,237.4,997.6,87.9,21.1,292.7,25.4,9,60,2022-07-02T05:21:51,2022-07-02T18:41:08,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-03,38.6,25.9,30.9,47.4,25.9,36,24.3,70,0.1,100,8.33,rain,0,0,18,11.7,205.7,997.5,80.9,22,244.7,21.2,10,60,2022-07-03T05:22:10,2022-07-03T18:41:11,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-04,37.6,26.5,31.3,48.5,26.5,36.6,24.2,67.7,0,0,0,,0,0,18,9.4,211.9,998.1,87.4,22.2,203.7,17.5,7,60,2022-07-04T05:22:30,2022-07-04T18:41:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2022-07-05,38.2,25.7,30.9,47,25.7,35.8,24.4,70.4,19.15,100,4.17,rain,0,0,14.4,12.2,224,1000,92.7,20.1,224.8,19.4,9,75,2022-07-05T05:22:50,2022-07-05T18:41:13,0.17,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-06,32.2,24.7,27.3,42.3,24.7,29.9,24.9,87.4,22.56,100,12.5,rain,0,0,10.8,7.2,239.4,1003.5,98.4,19.6,108.9,9.3,5,60,2022-07-06T05:23:10,2022-07-06T18:41:13,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-07,30.4,24,26.9,36.9,24,28.9,24,85.1,11.33,100,8.33,rain,0,0,13,9,259.4,1003.2,87.3,18.6,155.7,13.5,6,30,2022-07-07T05:23:31,2022-07-07T18:41:12,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-08,31.6,23.7,27.2,37.9,23.7,30.1,24.4,85.3,0.19,100,4.17,rain,0,0,6.8,6.8,205.4,1003.8,90,19.5,180.2,15.5,7,60,2022-07-08T05:23:52,2022-07-08T18:41:09,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-09,30.7,23.6,26.9,36.1,23.6,29.7,24.6,87.6,7.59,100,8.33,rain,0,0,11.9,9.1,159,1004,90.7,17,216.4,18.8,9,60,2022-07-09T05:24:13,2022-07-09T18:41:06,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2022-07-10,32.2,23.8,27.9,38.9,23.8,31.5,24.7,83.7,0.48,100,4.17,rain,0,0,11.2,6.8,175.6,1004.7,54.1,18.3,304.8,26.3,10,60,2022-07-10T05:24:35,2022-07-10T18:41:02,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
